TZ_CODE11,TZ_NAME11,SA2_11,SA2_NAME11,SA3_11,SA3_NAME11,SA4_11,SA4_NAME11,GSC District,LGA 2011 NAME,Precinct (Oct 16),ERP_2011,ERP_2016,ERP_2021,ERP_2026,ERP_2031,ERP_2036,ERP_2041,ERP_2046,ERP_2051,ERP_2056
5396,Phegans Bay,102011042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,1449.00,1427.99,1480.33,1528.74,1560.15,1616.09,1656.13,1719.61,1783.54,1848.01
5397,Woy Woy Station,102011042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,2768.40,2864.73,3094.44,3347.96,3525.86,3806.67,4013.89,4176.10,4339.47,4504.22
5398,Brisbane Waters Private Hospital,102011042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,4009.74,4175.00,4254.65,4365.63,4434.98,4557.96,4634.18,4809.37,4985.80,5163.72
5399,Everglades Golf Course,102011042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,2807.00,2907.74,3002.94,3090.93,3146.50,3250.08,3323.76,3450.49,3578.12,3706.83
5400,Blackwall,102011042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,2634.86,2841.15,2927.73,3007.08,3056.83,3150.94,3216.03,3338.29,3461.42,3585.59
5403,Narara Station_East,102011043,Wyoming,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,1314.00,1338.75,1389.74,1442.10,1475.60,1534.51,1578.36,1639.07,1700.22,1761.89
5404,Wyoming,102011043,Wyoming,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,3087.60,3098.58,3214.93,3328.88,3402.62,3533.38,3630.06,3769.53,3910.00,4051.64
5405,Wyoming Shopping Village,102011043,Wyoming,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,3231.20,3334.43,3452.78,3564.11,3635.18,3763.93,3856.79,4004.40,4153.07,4302.99
5406,North Gosford Industrial Area,102011043,Wyoming,10201,Gosford,102,Central Coast,xGSC Newcastle,Gosford (C),Gosford,3897.20,4001.42,4125.20,4237.52,4308.23,4443.52,4539.53,4712.19,4886.09,5061.45
6530,Tea Gardens_Hawks Nest,106031124,Tea Gardens - Hawks Nest,10603,Port Stephens,106,Hunter Valley exc Newcastle,xGSC Newcastle,Port Stephens (A),Port Stephens (A) (REM),3708.00,4153.23,4148.09,4144.07,4141.37,4139.64,4149.48,4159.34,4169.27,4179.28
6531,Carrington,106031124,Tea Gardens - Hawks Nest,10603,Port Stephens,106,Hunter Valley exc Newcastle,xGSC Newcastle,Port Stephens (A),Port Stephens (A) (REM),978.00,958.77,957.41,956.35,955.63,955.18,957.78,960.39,963.01,965.66
